industry,y,x,n_obs,alpha,beta,eg_adf_stat,eg_adf_pvalue,eg_adf_cv_1%,eg_adf_cv_5%,eg_adf_cv_10%,coint_tstat,coint_pvalue,coint_cv_1%,coint_cv_5%,coint_cv_10%,resid_std
火力发电,600098.SH,600863.SH,970,1.522891737101052,0.1684049884651435,-2.391480806824801,0.14415533917872386,-3.437151658028634,-2.8645428373470563,-2.5683688733406793,-2.3942936658469294,0.3275623876035487,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.09214434658711093
火力发电,001286.SZ,600157.SH,179,1.6344041187322582,1.5261798806552234,-2.3770107010350388,0.14833036599160976,-3.4680615871598537,-2.8781061899535128,-2.5756015922004134,-2.380397065376294,0.3341947231951406,-3.9590256962504737,-3.370671749779068,-3.068362814038631,0.05988706916080337
火力发电,000543.SZ,600027.SH,969,0.7440363818109308,0.5262316247872785,-2.326760777401355,0.16348227285175188,-3.437180074590612,-2.8645553686071326,-2.5683755479600694,-2.329168431231418,0.35909186378728974,-3.9077897265811763,-3.3424493683406187,-3.048834307765863,0.1090301183679314
火力发电,600157.SH,600863.SH,966,0.20426782073708433,0.2238934577300185,-2.317976871799181,0.16623560379125124,-3.4372087295925664,-2.8645680048962348,-2.5683822785402914,-2.323214202985854,0.36202809869335173,-3.9078251222851623,-3.3424690367526644,-3.048847946790518,0.10589483143338337
火力发电,600011.SH,600795.SH,970,0.9153765356244078,0.875624885720983,-2.3129099317903896,0.16783806149106328,-3.4371305002986277,-2.864533507042016,-2.5683639036818957,-2.314390485757594,0.3663944645415409,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.1614125952442587
火力发电,600098.SH,600578.SH,970,1.4264017791204013,0.2531781720439832,-2.258544611089438,0.18568678516883486,-3.437151658028634,-2.8645428373470563,-2.5683688733406793,-2.2603131028433032,0.3935142164082484,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.09746542719747997
火力发电,600011.SH,600021.SH,970,-1.3179639265165362,1.451850471787749,-2.190460048700222,0.20972611104206862,-3.4372087295925664,-2.8645680048962348,-2.5683822785402914,-2.1982816507247174,0.4252498061790335,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.1343526590888004
火力发电,600027.SH,600863.SH,969,0.27020971023663776,1.0629118949246057,-2.1564308584143768,0.22243663754191273,-3.437281430175827,-2.8646000638781532,-2.5683993544869015,-2.1574449996237677,0.44640427892914547,-3.9077897265811763,-3.3424493683406187,-3.048834307765863,0.14563216282530808
火力发电,600021.SH,600098.SH,970,0.1742053263185933,1.1518899765939277,-2.153477473271849,0.22356137338371412,-3.437151658028634,-2.8645428373470563,-2.5683688733406793,-2.1540822697288533,0.4481529844125137,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.1538819610692669
火力发电,000027.SZ,600098.SH,970,-0.19888820155606043,1.1719087148969924,-2.1461303124259095,0.22637424678603257,-3.4371445907959832,-2.864539720789528,-2.5683672133480093,-2.1454527019160388,0.452644360424127,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.18128698882653657
火力发电,600027.SH,601991.SH,969,-0.1345571714742,1.5539204268610314,-2.0830558396246883,0.2513822883287732,-3.437123476942836,-2.8645304098119544,-2.568362253987091,-2.085119989503386,0.4841472937037823,-3.9077897265811763,-3.3424493683406187,-3.048834307765863,0.16238205972340075
火力发电,600021.SH,600863.SH,970,1.4379449497889591,0.7000999772033933,-2.0634352777184177,0.25946926067100984,-3.4372087295925664,-2.8645680048962348,-2.5683822785402914,-2.0763901710527235,0.4887125546017618,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.09255833850394941
火力发电,600011.SH,600027.SH,969,0.5386343198723869,0.9352779183149991,-2.070672485411701,0.2564696480721202,-3.437123476942836,-2.8645304098119544,-2.568362253987091,-2.071743751315684,0.49114235237372666,-3.9077897265811763,-3.3424493683406187,-3.048834307765863,0.14216001982788434
火力发电,000027.SZ,600011.SH,970,1.5478283573838194,0.13063339245947048,-2.0684998584368413,0.25736810145358835,-3.4372015433243797,-2.8645648359053517,-2.568380590610461,-2.066176790758953,0.49405331312699985,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.21249046044170625
火力发电,600863.SH,601991.SH,970,-0.09857447692719479,1.1560107368541945,-2.051709593981867,0.26437017810902497,-3.437123476942836,-2.8645304098119544,-2.568362253987091,-2.054545662734069,0.500133705166895,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.157301600913752
火力发电,000027.SZ,000543.SZ,970,1.5607186517812313,0.15147214967050804,-2.0505956995055157,0.26483836443103237,-3.4372015433243797,-2.8645648359053517,-2.568380590610461,-2.0476435566927154,0.5037404267432571,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.21440667107840797
火力发电,000027.SZ,600027.SH,969,1.6024292219934273,0.134107149004562,-2.0474471919721133,0.2661641727918413,-3.4372087295925664,-2.8645680048962348,-2.5683822785402914,-2.0455300101970995,0.5048445818155486,-3.9077897265811763,-3.3424493683406187,-3.048834307765863,0.21268600106249466
火力发电,000027.SZ,600795.SH,970,1.5937589608812397,0.1912171560214122,-2.023913392523313,0.27618732703711396,-3.4372015433243797,-2.8645648359053517,-2.568380590610461,-2.022305823689181,0.5169653214807346,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.20843355075568673
