industry,y,x,n_obs,alpha,beta,eg_adf_stat,eg_adf_pvalue,eg_adf_cv_1%,eg_adf_cv_5%,eg_adf_cv_10%,coint_tstat,coint_pvalue,coint_cv_1%,coint_cv_5%,coint_cv_10%,resid_std,hl_days,rho,kappa,n_hl
化学制药,002773.SZ,603259.SH,970,4.215965947473211,-0.2553392364925655,-1.159892798333214,0.6906066257028737,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-1.160656237854705,0.8679042390650404,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.4025386244755832,269.92588343271575,0.9974353775897559,-0.0025646224102441485,969
化学制药,002422.SZ,688578.SH,749,2.3844108958084345,0.1968579458915362,-1.049542652828872,0.734768891994036,-3.439146171679794,-2.865422101274577,-2.568837245865348,-1.0510702069057902,0.8927252851665186,-3.911141500257371,-3.344310777617318,-3.050124914924647,0.2077648391461579,153.54936465626514,0.9954960084453865,-0.004503991554613484,748
化学制药,000739.SZ,688578.SH,749,2.6938222891276986,0.1143247634942845,-1.044392439183302,0.7367309756536439,-3.43912257105195,-2.8654117005229844,-2.568831705010152,-1.046034069261311,0.8937628115231454,-3.911141500257371,-3.344310777617318,-3.050124914924647,0.2445514507191514,159.14459933948547,0.9956540159905984,-0.004345984009401555,748
化学制药,002262.SZ,688578.SH,749,1.593101717127226,0.3851283277347566,-0.9786269046492972,0.7609796150792154,-3.43912257105195,-2.8654117005229844,-2.568831705010152,-0.9797484074052372,0.9066212681448474,-3.911141500257371,-3.344310777617318,-3.050124914924647,0.2870581892356016,240.844190010175,0.9971261474010621,-0.0028738525989379336,748
化学制药,300759.SZ,688578.SH,749,3.789966398503889,0.0251350846743454,-0.9330997005843644,0.7768769166183943,-3.43912257105195,-2.8654117005229844,-2.568831705010152,-0.9343574551626744,0.9146065226322816,-3.911141500257371,-3.344310777617318,-3.050124914924647,0.3778603296984307,215.16965911051145,0.9967837848062968,-0.003216215193703218,748
化学制药,002262.SZ,600380.SH,970,1.8062011533000877,0.397601650676091,-0.840043792781378,0.8070756749900403,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-0.8418927589885428,0.9289715291314916,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.2875794358092804,341.8805845360996,0.9979745998325805,-0.002025400167419495,969
化学制药,300558.SZ,688578.SH,749,1.712284646858139,0.759553909983727,-0.7992910290723755,0.8193302337763588,-3.4391937559530965,-2.8654430713273373,-2.568848417404698,-0.8140038714331189,0.9328385002016228,-3.911141500257371,-3.344310777617318,-3.050124914924647,0.266968396826655,209.6373793670803,0.9966990499018447,-0.0033009500981552933,748
化学制药,002262.SZ,600079.SH,960,1.1822148474936385,0.5236144234422222,-0.5430410056298695,0.8833401756510051,-3.4371943720994165,-2.8645616735407,-2.568378906211183,-0.5457403316451716,0.9609112614609032,-3.9078965801620345,-3.342508743172904,-3.048875481009176,0.2616688361091824,424.9364351989429,0.9983701511401359,-0.001629848859864111,959
化工原料,002312.SZ,603260.SH,955,-0.3626917280956578,0.5983691679633404,-5.078524220131874,1.5482033077006264e-05,-3.437237626048241,-2.8645807475403657,-2.56838906578808,-5.079937896454282,0.0001170584340744,-3.907956817196929,-3.342542213827688,-3.0488986909361,0.0971458583528294,13.544237447522983,0.9501109251737231,-0.04988907482627695,954
化工原料,002709.SZ,688065.SH,819,0.0160911843140292,0.850583457051957,-5.070006970007066,1.610221707078674e-05,-3.438369485934381,-2.865079774912655,-2.5686548826226527,-5.0660008197687,0.0001242788747294,-3.9098787366168306,-3.3436097568163747,-3.0496389060921443,0.3648184751200762,38.964535932342066,0.9823681124358193,-0.01763188756418068,818
化工原料,600989.SH,605589.SH,581,1.6602721788656205,0.2971045393548459,-4.692299674461005,8.700081629909601e-05,-3.4416749612171467,-2.866536067284432,-2.569430763971462,-4.696468866449442,0.0005718404401531,-3.915422250297265,-3.346684937574316,-3.0517704994054697,0.0616150109501953,8.990538059430394,0.9257996689558441,-0.0742003310441559,580
化工原料,601216.SH,601568.SH,780,0.4051568722875288,0.5699798717131501,-4.433561085933628,0.000258765189527,-3.4388933482333464,-2.8653106782623574,-2.5687778874376086,-4.433973330834955,0.0015689962072685,-3.910554170103866,-3.3439847608022526,-3.049898898146302,0.0681925646977574,13.79916245717551,0.9510096158691038,-0.048990384130896146,779
化工原料,601216.SH,605589.SH,581,0.3186377771990634,0.3300667823444711,-4.264383620293747,0.0005117080051968,-3.441834071558759,-2.8666061267054626,-2.569468095872659,-4.270593415082704,0.0028442500144707,-3.915422250297265,-3.346684937574316,-3.0517704994054697,0.0615369290423832,12.50444382769091,0.9460762903419927,-0.053923709658007336,580
化工原料,002709.SZ,003022.SZ,745,1.2514245746179284,0.7358150290474252,-4.165502572679729,0.0007533210240664,-3.4393273074073045,-2.8655019247555154,-2.568879771109793,-4.170977619639113,0.0040348635039406,-3.911220864478552,-3.344354826208232,-3.050155451497283,0.1664569627592516,28.9987995404319,0.9763807886352636,-0.02361921136473649,744
化工原料,300037.SZ,688065.SH,819,1.847004984374097,0.4678913155230857,-4.158989811641053,0.000772515672424,-3.438369485934381,-2.865079774912655,-2.5686548826226527,-4.160244595018834,0.0041872664803242,-3.9098787366168306,-3.3436097568163747,-3.0496389060921443,0.1665125263015261,25.71096203838218,0.9734009474176294,-0.026599052582370622,818
化工原料,300054.SZ,300487.SZ,970,1.651550974363694,0.3769221750808829,-4.127943771088335,0.0008704918659089,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-4.129717026022341,0.0046499558409463,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.1318715837583739,23.66481265534478,0.9711345968241188,-0.02886540317588117,969
化工原料,002601.SZ,601568.SH,780,0.84935804006444,1.2422884114041002,-4.107535098381115,0.000941118284522,-3.439006442437876,-2.865360521688131,-2.5688044403756587,-4.091145860348298,0.005301103399268,-3.910554170103866,-3.3439847608022526,-3.049898898146302,0.1455405881963932,23.55949294965868,0.971007446614186,-0.028992553385814,779
化工原料,002648.SZ,688065.SH,819,0.7806363950885893,0.4454836343984394,-4.081119425424072,0.0010405118031206,-3.438369485934381,-2.865079774912655,-2.5686548826226527,-4.079110263457165,0.0055206485182006,-3.9098787366168306,-3.3436097568163747,-3.0496389060921443,0.2680973434967034,46.45922969958421,0.9851912718084987,-0.014808728191501263,818
化工原料,002648.SZ,605589.SH,581,1.0158968221948097,0.5610438096503272,-4.071687993765875,0.0010783175804472,-3.4416749612171467,-2.866536067284432,-2.569430763971462,-4.075478960503453,0.0055884922697857,-3.915422250297265,-3.346684937574316,-3.0517704994054697,0.0803705570802162,11.862993898691585,0.9432448657330523,-0.05675513426694767,580
化工原料,601568.SH,603650.SH,780,0.6126111135345556,0.3128495509706788,-4.010416623281497,0.0013569382782053,-3.4387723094153286,-2.8652573313919625,-2.5687494684274794,-4.008385290742042,0.0069860556850442,-3.910554170103866,-3.3439847608022526,-3.049898898146302,0.142599903680619,42.09396811925525,0.9836681715486371,-0.016331828451362912,779
化工原料,300054.SZ,600160.SH,960,1.6626682981971497,0.5399580072250902,-3.952478037104046,0.0016808463736877,-3.43718721587049,-2.8645585177815187,-2.568377225331392,-3.954147644705302,0.0083386763526775,-3.9078965801620345,-3.342508743172904,-3.048875481009176,0.1437708678641985,25.495602942078463,0.9731793078045169,-0.02682069219548315,959
化工原料,300037.SZ,603650.SH,970,0.6033946322100068,0.9028788900621726,-3.8823194566602015,0.0021688886738109,-3.4371658366910216,-2.8645490899304784,-2.5683722036989813,-3.883719765771323,0.0104444664766512,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.1576387151088856,24.42322868956658,0.9720182946123869,-0.02798170538761308,969
化工原料,600989.SH,601568.SH,780,2.584201007381046,-0.0012806945527075,-3.884083234162467,0.0021551590004357,-3.4388268991356936,-2.865281391628552,-2.5687622857867782,-3.87922711645844,0.0105936661564997,-3.910554170103866,-3.3439847608022526,-3.049898898146302,0.1154581597363264,21.72920540493287,0.9686040826794141,-0.031395917320585866,779
化工原料,300054.SZ,603379.SH,970,1.270158382762622,0.5395458985290462,-3.863877146860315,0.0023173743581892,-3.437137538234527,-2.864536610694542,-2.568365556798649,-3.858273406029181,0.0113149430497983,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.2087768621071124,38.944417573085815,0.9823590847682141,-0.017640915231785955,969
化工原料,002648.SZ,600989.SH,970,-2.2676168263790393,1.918622326222763,-3.831535315074312,0.0026006550919197,-3.437123476942836,-2.8645304098119544,-2.568362253987091,-3.833600372665787,0.0122200522972509,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.1729364970584685,19.633448973848793,0.9653115285073012,-0.03468847149269884,969
化工原料,002312.SZ,603659.SH,955,-1.2212053581642306,0.9541981752041392,-3.8009052387457616,0.002898066784526,-3.437363201927513,-2.864636122077874,-2.5684185607252137,-3.806293904135215,0.0132962121076259,-3.907956817196929,-3.342542213827688,-3.0488986909361,0.1549982357492342,27.116872244593328,0.9747624561685075,-0.025237543831492428,954
化工原料,002312.SZ,688065.SH,804,-1.1162206238233372,0.7880725104087858,-3.8005873558757464,0.002901311288134,-3.4385197724757233,-2.8651460209504114,-2.5686901720199313,-3.800470773631552,0.0135362770095952,-3.910130725005389,-3.3437496723370796,-3.0497359119522214,0.2349834556191266,39.51730855897092,0.9826125924801887,-0.01738740751981123,803
化工原料,000830.SZ,601568.SH,770,1.989231377681085,0.2862134103509413,-3.791822644409857,0.0029920969115265,-3.438882201132452,-2.865305765357574,-2.568775270215655,-3.792203130284733,0.0138837059346158,-3.91073843716444,-3.3440870514457326,-3.0499698141236906,0.1675288176191289,33.48813132745029,0.9795144455879184,-0.02048555441208151,769
化工原料,300054.SZ,601568.SH,780,4.080690846064427,-0.6030575219874089,-3.73311616332501,0.0036707372856423,-3.4387723094153286,-2.8652573313919625,-2.5687494684274794,-3.7354722718108544,0.0164875055041265,-3.910554170103866,-3.3439847608022526,-3.049898898146302,0.1143658101985867,19.633044247287803,0.9653108259685906,-0.03468917403140933,779
化工原料,002601.SZ,605589.SH,581,0.5865010871524854,0.7327911827771694,-3.7168367771260096,0.0038824669789653,-3.4416749612171467,-2.866536067284432,-2.569430763971462,-3.7201881804121566,0.0172585812338152,-3.915422250297265,-3.346684937574316,-3.0517704994054697,0.0857298823673267,14.628720758789312,0.953722410342819,-0.046277589657181,580
化工原料,601216.SH,688065.SH,819,0.294617260216838,0.264177556657858,-3.7554111796336582,0.0033979193774916,-3.4384589869479023,-2.8651192271940693,-2.5686758988725416,-3.719037318999708,0.0173179011597872,-3.9098787366168306,-3.3436097568163747,-3.0496389060921443,0.1451748138566882,30.020381801767755,0.9771752969336552,-0.02282470306634474,818
化工原料,601568.SH,603379.SH,780,3.16095933716628,-0.4569277121768232,-3.7200938314910545,0.0038392316660887,-3.4387940607132887,-2.8652669182555943,-2.5687545755297494,-3.7179574793769654,0.0173737227383637,-3.910554170103866,-3.3439847608022526,-3.049898898146302,0.1204612974689328,24.057358799100616,0.9715988430395104,-0.028401156960489664,779
化工原料,300054.SZ,600378.SH,960,0.9658576639273324,0.5968132966762187,-3.699014736086154,0.0041270341205391,-3.43718721587049,-2.8645585177815187,-2.568377225331392,-3.7010536721796066,0.0182683266214863,-3.9078965801620345,-3.342508743172904,-3.048875481009176,0.1432818008454197,27.72775349170351,0.9753115531570345,-0.02468844684296549,959
化工原料,300054.SZ,600989.SH,970,0.9870801948782556,0.7911514291812918,-3.678698874967072,0.0044229478128029,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-3.680530504194042,0.0194084029533945,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.1617998362049655,27.600168545944015,0.9751988550161576,-0.024801144983842473,969
化工原料,000830.SZ,002709.SZ,960,1.100416869111526,0.3745700083614122,-3.6283481054643434,0.0052416351425563,-3.43718721587049,-2.8645585177815187,-2.568377225331392,-3.6300568730698592,0.0224795440308646,-3.9078965801620345,-3.342508743172904,-3.048875481009176,0.1281500605527053,28.416988030517153,0.9759030804672864,-0.02409691953271362,959
化工原料,002709.SZ,600989.SH,970,-3.0983900648243328,2.601802862678836,-3.5921085901328937,0.0059136991521931,-3.43718721587049,-2.8645585177815187,-2.568377225331392,-3.594068524053808,0.0249186576480346,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.3726032501095602,37.442396089980505,0.9816579395236514,-0.018342060476348527,969
化工原料,300487.SZ,600160.SH,960,0.1128606213235556,1.397164277766112,-3.531936940371488,0.0072037835901093,-3.43718721587049,-2.8645585177815187,-2.568377225331392,-3.5337854978072865,0.0295156153117559,-3.9078965801620345,-3.342508743172904,-3.048875481009176,0.188235129812397,26.55919843681916,0.9742394179784716,-0.02576058202152839,959
化工原料,601216.SH,603379.SH,970,1.7736665992252316,-0.1450220327139739,-3.534905540558594,0.0071346143763487,-3.4372448882473177,-2.86458394997689,-2.5683907715382888,-3.521286651544752,0.0305544540973178,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.2937970367478459,106.16713125939101,0.9934924362324327,-0.006507563767567333,969
化工原料,603659.SH,688065.SH,819,-0.4104623705474814,0.9426761059030108,-3.512786247379115,0.0076647244610991,-3.438369485934381,-2.865079774912655,-2.5686548826226527,-3.5135858365122283,0.0312098889253226,-3.9098787366168306,-3.3436097568163747,-3.0496389060921443,0.2181562665077338,35.04475090736627,0.9804154036156367,-0.019584596384363297,818
化工原料,600309.SH,601568.SH,780,4.106721585797639,0.2163844586041291,-3.4827263460507174,0.0084419595688844,-3.4387723094153286,-2.8652573313919625,-2.5687494684274794,-3.4841527907217835,0.0338263034517913,-3.910554170103866,-3.3439847608022526,-3.049898898146302,0.1071740466605113,28.262532453165157,0.9757729983249811,-0.024227001675018886,779
化工原料,300037.SZ,600989.SH,970,0.7316284296586346,1.1990735308995264,-3.4600462976887383,0.0090744718117442,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-3.461706487674117,0.0359443805711032,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.195701235457715,29.52938366046004,0.9768002169991852,-0.023199783000814832,969
化工原料,300037.SZ,600309.SH,970,-0.7555981737367201,1.026032339762049,-3.4294024821407354,0.0099964591429351,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-3.4313075330069105,0.0389902436257708,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.1640804396336184,29.8172375819896,0.9770215931230158,-0.022978406876984107,969
化工原料,600378.SH,603077.SH,960,2.741316146912817,0.7224737547275888,-3.418703122217386,0.0103375693499382,-3.43718721587049,-2.8645585177815187,-2.568377225331392,-3.4204762915593863,0.0401265495116012,-3.9078965801620345,-3.342508743172904,-3.048875481009176,0.1466094656850828,28.996528943387176,0.9763789611313517,-0.023621038868648282,959
化工原料,300054.SZ,600309.SH,970,0.30647234188435,0.6080525703591869,-3.4019428210552034,0.0108928190065439,-3.4371305002986277,-2.864533507042016,-2.5683639036818957,-3.403145623729573,0.0420022872468319,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.1670734563957376,36.94265320787359,0.9814121370964699,-0.018587862903530143,969
化工原料,600989.SH,688065.SH,819,1.880962100534548,0.1623366331410419,-3.388593180087335,0.0113539303444086,-3.438369485934381,-2.865079774912655,-2.5686548826226527,-3.3907024367466723,0.0433936899275174,-3.9098787366168306,-3.3436097568163747,-3.0496389060921443,0.122425934091007,26.89539691595055,0.9745572991637609,-0.025442700836239156,818
化工原料,600309.SH,688065.SH,819,4.288726317194325,0.0413805931239465,-3.383592208604042,0.011531092310261,-3.438369485934381,-2.865079774912655,-2.5686548826226527,-3.3846332311124003,0.0440861449319891,-3.9098787366168306,-3.3436097568163747,-3.0496389060921443,0.1286324300420813,34.700767760031,0.9802231970948828,-0.019776802905117193,818
化工原料,000683.SZ,600378.SH,960,-4.564475579026251,1.8154948959503496,-3.382437445812332,0.0115723481400178,-3.43718721587049,-2.8645585177815187,-2.568377225331392,-3.3842075242977847,0.0441350579286479,-3.9078965801620345,-3.342508743172904,-3.048875481009176,0.257899258800511,28.962473661483987,0.9763515175626982,-0.023648482437301787,959
化工原料,300487.SZ,601568.SH,780,7.205970644111858,-2.0647903161737067,-3.3807567881731737,0.0116326269878129,-3.4387723094153286,-2.8652573313919625,-2.5687494684274794,-3.382682455328421,0.0443106560940108,-3.910554170103866,-3.3439847608022526,-3.049898898146302,0.2369375814744365,28.389247435416436,0.9758798204076783,-0.02412017959232172,779
化工原料,603260.SH,688065.SH,819,-0.9241744598475812,1.2341266535800388,-3.3736058448696733,0.0118922366352527,-3.438379332805805,-2.865084115496387,-2.568657194845158,-3.367985192640989,0.0460328433018404,-3.9098787366168306,-3.3436097568163747,-3.0496389060921443,0.4078228119284032,48.51638865370797,0.9858147062218297,-0.014185293778170351,818
化工原料,600160.SH,601568.SH,780,4.791398584129759,-1.3166002839408166,-3.36214289266385,0.0123191387951262,-3.4387940607132887,-2.8652669182555943,-2.5687545755297494,-3.364307833849992,0.0464723134764467,-3.910554170103866,-3.3439847608022526,-3.049898898146302,0.1758210770308025,28.764298312809796,0.9761905434434971,-0.02380945655650289,779
化工原料,002709.SZ,603260.SH,970,-0.9457249021060784,1.0457293829597116,-3.3391647500911157,0.0132160350824455,-3.437137538234527,-2.864536610694542,-2.568365556798649,-3.3365449350749765,0.049903397016328,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.2590019558634123,44.16822673597719,0.9844291547793158,-0.015570845220684248,969
化工原料,601216.SH,603077.SH,970,1.1753366352897483,0.1745897880413144,-3.3434158138410743,0.0130458710077437,-3.4372448882473177,-2.86458394997689,-2.5683907715382888,-3.333513000942988,0.0502904148335641,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.2874693876005229,121.20864184775056,0.9942976918392892,-0.005702308160710822,969
化工原料,605589.SH,688065.SH,577,0.0668523675008287,0.7220878416267293,-3.32670709351685,0.0137260648072496,-3.441753961421302,-2.866570853087291,-2.5694492998890817,-3.3292807932302084,0.0508347678829395,-3.9155547683979552,-3.346758377580054,-3.0518213927469136,0.1201297402186166,19.220960092345923,0.9645804415847808,-0.035419558415219106,576
化工原料,601216.SH,603260.SH,970,0.5386435025910247,0.188559400037883,-3.3352237405622835,0.0133755400609058,-3.43725945868569,-2.8645903751292536,-2.568394193843889,-3.3281709290859007,0.0509783187451044,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.2728422397449243,112.44531342562217,0.993854655589489,-0.006145344410510959,969
化工原料,601216.SH,603659.SH,970,0.0631277012307207,0.3590947023604861,-3.3098115328630717,0.0144455548532508,-3.4372015433243797,-2.8645648359053517,-2.568380590610461,-3.3091547280001925,0.0534900250932462,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.2665261029500479,100.25119108777311,0.9931097432334721,-0.006890256766527849,969
化工原料,300037.SZ,601568.SH,780,3.248816207305763,0.3500745775931753,-3.2707205373258863,0.0162390855473169,-3.4387723094153286,-2.8652573313919625,-2.5687494684274794,-3.2723120105661914,0.0586440922061137,-3.910554170103866,-3.3439847608022526,-3.049898898146302,0.1691122026124087,32.3056438150342,0.9787726247141576,-0.021227375285842367,779
化工原料,603650.SH,688065.SH,819,1.245543491615022,0.5432331812126163,-3.2633584801373163,0.0165979384829961,-3.438389203888472,-2.8650884667384955,-2.568659512747501,-3.264444589248804,0.0597953074924543,-3.9098787366168306,-3.3436097568163747,-3.0496389060921443,0.1691409564708974,32.890751974785914,0.9791462825652755,-0.02085371743472454,818
化工原料,002312.SZ,003022.SZ,734,-0.0728880378490064,0.6999598121093178,-3.2385075575167437,0.0178611461170747,-3.4393644334758475,-2.86551828500483,-2.568888486973192,-3.240655402375243,0.0633879199859797,-3.9114436008554057,-3.3444784424583416,-3.0502411470363247,0.1267777315132848,19.44481020779605,0.9649809693260122,-0.03501903067398777,733
化工原料,000830.SZ,688065.SH,809,1.030863421101957,0.3369265577677385,-3.228021973466499,0.018418885844446,-3.4384690549764856,-2.8651236651346306,-2.568678262976669,-3.2288103529960757,0.0652404535550416,-3.910045685410744,-3.343702455825409,-3.0497031761592,0.1835344366818235,41.6453707177916,0.9834937075920687,-0.016506292407931288,808
化工原料,300054.SZ,603077.SH,970,2.640170183087095,0.3853329117952176,-3.2200024860859684,0.0188556618577543,-3.437116468121892,-2.864527318984441,-2.5683606077036214,-3.2216358988764724,0.0663834791907572,-3.907777976870179,-3.3424428392979046,-3.0488297802038633,0.183312638436846,39.834393157633855,0.9827497967699738,-0.01725020323002624,969
化工原料,003022.SZ,603260.SH,745,0.1369745668505206,0.7290578051676346,-3.196307550797543,0.0201994100163823,-3.4391698996357687,-2.8654325580580204,-2.568842816582842,-3.1982879079057076,0.0702145867581267,-3.911220864478552,-3.344354826208232,-3.050155451497283,0.1663678954513205,26.542041827705916,0.974222982980352,-0.025777017019647956,744
